order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior
11980,162889,train,23,5,11,14
11981,118105,prior,28,2,12,4
11982,100298,prior,14,5,10,15
11983,113618,prior,13,1,16,18
11984,109904,prior,58,2,10,4
11985,136152,prior,40,6,16,1
11986,13375,prior,3,6,17,6
11987,72673,test,7,1,0,15
11988,149239,prior,1,5,14,NULL
11989,101433,prior,27,4,10,17
11990,97781,prior,35,0,23,8
11991,55474,prior,9,2,10,30
11992,76867,test,4,1,12,12
11993,106796,prior,7,3,11,30
11994,120675,test,11,5,12,21
11995,45595,prior,2,2,16,4
11996,142372,prior,1,5,13,NULL
11997,193549,prior,14,6,3,5
11998,149862,prior,17,2,8,20
11999,99852,prior,2,5,18,20
12000,178831,prior,9,1,13,3
12001,112601,prior,1,0,10,NULL
12002,44474,prior,15,2,16,10
12003,133314,prior,13,3,16,0
12004,129092,prior,3,1,9,19
12005,45765,prior,75,1,16,9
12006,200352,prior,7,1,10,17
12007,57965,prior,1,2,16,NULL
12008,92099,prior,8,1,20,2
12009,205911,train,6,5,12,13
12010,54077,prior,8,1,23,14
12011,15835,prior,11,5,14,5
12012,100359,prior,7,3,20,3
12013,34040,prior,7,4,1,15
12014,39180,prior,2,2,15,7
12015,11845,prior,74,1,11,3
12016,103142,prior,52,4,14,5
12017,104295,prior,7,1,23,30
12018,182689,prior,7,2,18,4
12019,205326,prior,16,5,16,12
12020,125114,prior,2,6,15,5
12021,198191,prior,15,0,11,10
12022,126272,prior,92,2,17,1
12023,153139,prior,2,2,15,22
12024,134286,prior,33,4,7,5
12025,202890,prior,21,6,8,3
12026,164612,prior,36,6,10,6
12027,148891,prior,6,6,11,5
12028,205156,prior,1,0,11,NULL
12029,192803,prior,22,3,10,6
12030,117841,prior,53,3,10,2
12031,159057,prior,30,2,10,16
12032,93269,train,61,6,11,5
12033,63426,prior,39,6,1,7
12034,73782,prior,2,0,12,1
12035,81528,prior,1,5,18,NULL
12036,114026,prior,11,2,9,8
12037,109224,prior,31,2,10,6
12038,15811,prior,18,3,10,10
12039,143882,prior,5,0,12,8
12040,133780,prior,31,6,8,3
12041,182778,prior,11,1,18,7
12042,154832,prior,8,5,14,11
12043,73946,prior,35,0,9,7
12044,149678,prior,6,6,14,3
12045,107983,prior,6,5,15,2
12046,16166,prior,17,5,15,6
12047,2313,prior,22,5,15,0
12048,85561,prior,4,6,17,13
12049,99125,prior,15,3,9,7
12050,197835,prior,3,1,15,7
12051,125257,prior,35,2,9,8
12052,98149,prior,6,1,11,13
12053,131464,prior,1,3,22,NULL
12054,33026,test,18,0,0,4
12055,188727,prior,36,1,15,19
12056,16600,prior,12,1,20,1
12057,44251,prior,25,0,9,7
12058,202773,prior,1,3,11,NULL
12059,184913,prior,25,2,8,2
12060,195868,prior,44,3,15,8
12061,171999,prior,13,4,11,9
12062,40772,prior,5,4,9,7
12063,141066,prior,15,6,22,6
12064,50491,prior,2,5,16,4
12065,53907,prior,8,1,15,10
12066,147901,prior,4,3,13,30
12067,149928,prior,5,4,13,23
12068,142841,prior,50,2,9,6
12069,111128,prior,29,0,19,2
12070,108477,prior,3,0,8,23
12071,22205,prior,2,1,17,22
12072,137824,prior,6,1,14,8
12073,99223,prior,4,6,16,21
12074,78006,prior,2,0,12,13
12075,155985,prior,39,0,8,8
12076,112261,prior,6,0,13,19
12077,141662,prior,8,4,8,11
12078,46402,prior,18,4,9,6
12079,91136,prior,7,6,19,8
12080,97526,prior,81,6,17,2
12081,47468,prior,3,2,13,5
12082,148227,prior,6,1,8,30
12083,95465,prior,4,2,14,15
12084,179835,prior,10,6,19,6
12085,50525,prior,8,6,10,30
12086,180397,prior,15,5,14,30
12087,87938,prior,9,1,12,7
12088,184517,prior,61,2,8,7
12089,104640,prior,4,1,8,30
12090,82582,prior,1,0,7,NULL
12091,194301,prior,12,4,19,1
12092,201026,prior,30,3,22,4
12093,109214,prior,16,3,23,6
12094,186133,prior,4,4,17,25
12095,205619,prior,2,2,6,30
12096,192507,prior,28,6,9,6
12097,194914,prior,14,4,18,6
12098,27263,prior,23,0,12,7
12099,158894,prior,24,1,21,7
12100,63609,prior,12,1,13,0
12101,158834,prior,6,1,14,8
12102,159329,prior,22,1,14,4
12103,114597,prior,16,3,12,30
12104,19183,prior,4,1,21,30
12105,59361,prior,24,6,17,4
12106,50277,prior,8,6,16,17
12107,52788,prior,2,1,14,5
12108,106517,prior,22,2,17,7
12109,40332,prior,88,4,14,3
12110,81430,prior,13,2,16,19
12111,120866,prior,36,0,9,7
12112,26471,prior,9,1,18,10
12113,167804,prior,2,5,12,10
12114,64319,prior,4,2,13,30
12115,136756,prior,4,1,16,4
12116,19731,prior,26,6,8,8
12117,193056,prior,42,1,9,7
12118,75591,prior,7,6,17,2
12119,73641,prior,6,6,17,6
12120,100867,train,5,0,19,30
12121,44366,prior,6,4,11,5
12122,185843,prior,4,0,16,30
12123,132318,train,4,6,11,30
12124,125155,prior,15,6,17,7
12125,185629,prior,2,1,15,2
12126,196317,prior,26,1,12,7
12127,193689,prior,1,6,16,NULL
12128,190990,prior,14,0,19,30
12129,205062,prior,18,4,10,3
12130,144499,prior,5,5,0,8
12131,45090,prior,13,6,14,12
12132,189782,prior,7,3,13,7
12133,132750,prior,15,1,17,30
12134,144043,prior,3,5,12,19
12135,100048,prior,33,4,18,18
12136,98963,prior,8,3,17,3
12137,140195,prior,6,2,17,7
12138,171836,prior,9,4,9,30
12139,97518,prior,14,6,14,13
12140,110683,prior,6,5,15,7
12141,157593,prior,15,6,10,8
12142,45035,prior,15,6,8,2
12143,86764,prior,7,0,10,4
12144,166965,prior,2,2,13,28
12145,166515,prior,40,1,17,4
12146,162230,prior,2,3,11,30
12147,62955,prior,30,4,19,12
12148,185804,prior,2,3,18,5
12149,187724,prior,7,1,10,30
12150,80721,prior,25,5,12,2
12151,80077,train,19,6,9,11
12152,89415,prior,44,0,13,0
12153,34990,prior,31,4,21,15
12154,139779,prior,11,2,15,6
12155,90282,prior,16,1,8,6
12156,10000,prior,25,3,20,1
12157,138436,prior,14,5,18,2
12158,22852,prior,6,2,10,30
12159,193056,prior,29,6,7,5
12160,108612,prior,11,6,12,30
12161,104608,prior,7,5,11,7
12162,158735,prior,4,2,9,30
12163,43860,prior,1,6,13,NULL
12164,34200,prior,2,4,11,7
12165,50198,prior,3,1,11,15
12166,41356,prior,79,1,8,6
12167,49664,prior,3,3,23,18
12168,57590,prior,22,5,9,7
12169,104812,prior,8,0,16,0
12170,1487,prior,2,3,12,13
12171,73545,prior,41,4,15,7
12172,31528,prior,9,3,7,8
12173,3453,prior,14,1,12,8
12174,650,prior,9,6,9,7
12175,140418,prior,1,5,13,NULL
12176,161556,prior,17,4,16,6
12177,158251,prior,1,2,13,NULL
12178,162100,prior,28,1,10,30
12179,45472,prior,30,6,15,1
12180,22198,prior,16,1,16,1
12181,152797,prior,51,6,18,8
12182,154913,train,6,0,22,3
12183,192210,prior,21,5,9,3
12184,205395,test,8,6,0,30
12185,17856,prior,19,0,13,7
12186,170536,prior,24,4,6,6
12187,2906,test,4,5,11,25
12188,120390,prior,18,0,19,15
12189,58278,prior,40,5,8,2
12190,103035,prior,17,0,13,22
12191,55989,prior,93,0,16,1
12192,111043,prior,5,0,8,12
12193,95125,prior,16,5,11,7
12194,92215,prior,17,4,11,8
12195,80739,prior,31,1,13,12
12196,61610,prior,2,3,15,30
12197,16708,prior,14,2,12,13
12198,130467,prior,49,2,19,4
12199,198563,prior,7,0,17,16
12200,80674,train,6,4,12,30
12201,170119,prior,23,4,13,6
12202,102987,prior,9,1,20,15
12203,15999,prior,5,0,14,30
12204,95083,prior,6,0,22,1
12205,85203,prior,9,3,11,1
12206,150167,prior,47,2,12,6
12207,121347,prior,37,5,19,5
12208,9650,prior,4,0,10,22
12209,39840,prior,8,0,12,7
12210,140206,prior,1,6,13,NULL
12211,112030,prior,29,6,8,5
12212,41469,prior,21,6,12,4
12213,56888,prior,80,0,20,1
12214,170435,prior,55,3,10,2
12215,29727,prior,37,3,8,9
12216,113804,prior,7,0,20,5
12217,25876,prior,3,5,20,3
12218,218,prior,2,3,16,30
12219,189829,prior,4,4,9,1
12220,107585,prior,11,4,17,17
12221,29632,train,19,1,15,11
12222,187156,prior,3,2,15,8
12223,130662,prior,8,4,10,7
12224,35176,prior,2,1,9,6
12225,131120,prior,2,4,12,1
12226,172410,prior,10,0,18,30
12227,139212,prior,31,3,17,28
12228,91377,prior,10,4,14,7
12229,31716,prior,6,2,18,8
12230,119698,prior,6,5,15,21
12231,44005,prior,10,2,23,30
12232,70876,prior,2,2,8,30
12233,57421,test,30,4,20,30
12234,68677,test,4,5,15,30
12235,96331,prior,12,5,15,4
12236,9321,prior,17,2,7,9
12237,116676,prior,8,2,7,2
12238,169226,prior,79,1,11,2
12239,185341,prior,14,1,11,4
12240,70210,prior,10,5,9,30
12241,8574,prior,7,3,19,13
12242,109003,prior,4,5,15,7
12243,137653,prior,3,5,11,30
12244,201966,prior,10,1,9,13
12245,179965,prior,9,0,13,16
12246,20383,prior,25,6,22,4
12247,176158,prior,41,1,12,7
12248,171771,prior,10,3,7,5
12249,132136,prior,1,5,20,NULL
12250,68923,prior,29,5,17,0
12251,188246,prior,2,6,9,6
12252,191383,prior,6,4,17,5
12253,195039,test,13,3,15,30
12254,51763,prior,2,4,20,30
12255,117661,prior,35,6,2,8
12256,135483,prior,12,0,12,21
12257,73283,prior,26,2,16,11
12258,160841,test,7,2,10,16
12259,42254,prior,1,4,9,NULL
12260,88397,prior,3,1,15,29
12261,135950,prior,10,4,7,11
12262,118383,prior,12,6,11,9
12263,164991,prior,21,1,16,29
12264,102585,prior,18,1,20,1
12265,71916,prior,15,2,11,9
12266,127915,prior,23,2,21,2
12267,98781,prior,39,4,8,3
12268,52498,prior,9,1,16,5
12269,153862,prior,46,2,13,5
12270,73268,prior,11,1,5,13
12271,174147,prior,2,0,10,23
12272,185562,prior,17,4,11,7
12273,43491,prior,42,6,15,4
12274,69945,prior,2,4,15,9
12275,22778,prior,18,6,9,7
12276,107455,prior,5,6,13,4
12277,51566,prior,22,1,11,6
12278,150,prior,25,3,17,6
12279,112092,prior,8,0,15,28
12280,28535,prior,4,4,9,30
12281,29136,prior,6,3,20,8
12282,111451,prior,12,1,10,10
12283,27791,prior,6,0,14,7
12284,49287,prior,3,0,14,9
12285,21335,prior,4,2,15,9
12286,99526,prior,4,5,19,6
12287,157704,prior,98,1,13,1
12288,121332,prior,10,5,10,1
12289,109899,prior,55,2,22,0
12290,111212,prior,35,6,18,4
12291,54938,prior,3,5,14,18
12292,71134,prior,1,5,9,NULL
12293,118350,prior,31,2,23,4
12294,165255,prior,2,2,17,30
12295,48890,prior,47,4,11,0
12296,179133,prior,17,1,14,10
12297,88375,prior,1,1,9,NULL
12298,175026,prior,2,2,16,30
12299,55418,prior,2,2,22,1
12300,201869,prior,1,2,10,NULL
12301,95403,prior,2,6,14,30
12302,14321,prior,8,4,19,7
12303,68542,prior,8,6,8,6
12304,196472,prior,4,3,18,9
12305,116235,prior,3,4,11,30
12306,183742,prior,3,5,15,4
12307,193488,prior,30,6,17,5
12308,152416,prior,43,5,18,6
12309,183871,prior,91,5,12,2
12310,57796,prior,1,1,13,NULL
12311,117118,prior,8,6,10,8
12312,198157,prior,4,1,8,13
12313,180301,prior,27,5,17,9
12314,82998,prior,14,1,11,11
12315,151227,prior,7,3,15,9
12316,185187,prior,8,0,17,30
12317,143840,prior,63,5,17,1
12318,65166,prior,50,2,8,8
12319,173004,prior,19,4,10,7
12320,21021,prior,6,1,16,13
12321,21314,prior,2,1,12,30
12322,6851,prior,1,1,8,NULL
12323,183129,test,100,5,16,3
12324,96021,prior,19,1,1,10
12325,83890,prior,4,6,14,24
12326,52372,prior,2,6,16,21
12327,155431,prior,35,5,18,12
12328,37751,prior,4,1,17,4
12329,201039,prior,2,0,9,6
12330,4764,prior,9,6,13,0
12331,99836,prior,4,1,16,7
12332,175242,prior,4,1,18,13
12333,183768,prior,15,3,10,14
12334,111667,prior,1,0,9,NULL
12335,2638,prior,36,6,14,8
12336,171861,prior,4,6,14,7
12337,48592,prior,4,5,13,8
12338,119737,test,5,6,2,30
12339,165142,prior,44,0,16,7
12340,203512,prior,8,1,14,19
12341,107583,prior,4,6,11,27
12342,104686,prior,81,6,12,6
12343,72295,prior,33,4,11,6
12344,122089,prior,18,1,17,30
12345,174802,prior,21,1,11,6
12346,143538,prior,22,4,9,4
12347,34315,prior,3,3,20,4
12348,26363,prior,4,4,15,4
12349,11604,prior,14,6,7,6
12350,69114,prior,35,6,12,5
12351,190414,prior,8,0,14,14
12352,114883,prior,37,5,17,9
12353,77956,prior,20,1,15,0
12354,50148,prior,30,6,19,16
12355,100980,prior,11,0,21,14
12356,38261,prior,7,2,16,14
12357,52652,prior,8,5,5,5
12358,35395,prior,4,3,14,24
12359,28250,prior,3,3,13,14
12360,168089,prior,3,4,9,30
12361,202642,prior,1,4,16,NULL
12362,151702,prior,4,3,8,30
12363,45504,prior,1,0,13,NULL
12364,163200,prior,67,6,11,6
12365,102150,prior,1,0,18,NULL
12366,71553,prior,7,5,1,23
12367,134777,prior,15,1,17,12
12368,20442,prior,6,6,6,30
12369,83568,prior,26,2,18,8
12370,90567,prior,22,3,17,26
12371,24065,prior,28,5,6,19
12372,4971,prior,3,3,18,30
12373,28723,prior,1,1,13,NULL
12374,80977,prior,6,1,8,20
12375,151430,prior,11,4,12,11
12376,142011,prior,16,3,16,10
12377,39993,prior,93,1,10,0
12378,110980,prior,31,3,19,1
12379,131661,prior,2,6,13,14
12380,125152,prior,43,5,14,3
12381,32307,prior,3,6,17,14
12382,104396,prior,3,4,10,30
12383,39023,prior,5,6,16,14
12384,179347,prior,9,4,10,10
12385,201435,prior,33,6,13,1
12386,119837,prior,5,0,13,3
12387,198071,prior,3,0,9,13
12388,184972,prior,2,3,7,23
12389,187539,prior,7,3,18,10
12390,82907,prior,17,2,11,1
12391,1050,prior,26,1,17,18
12392,128638,prior,6,4,9,0
12393,171989,train,9,4,13,14
12394,121630,prior,7,6,7,4
12395,135379,prior,10,1,7,14
12396,83080,prior,4,5,13,10
12397,42914,prior,67,1,10,4
12398,103690,prior,4,5,23,6
12399,3319,prior,6,5,10,28
12400,204919,prior,14,1,15,7
12401,58150,prior,3,4,17,27
12402,55035,prior,5,1,17,6
12403,4178,prior,11,1,10,19
12404,323,prior,33,2,12,2
12405,6094,prior,61,3,10,2
12406,32270,prior,46,1,9,2
12407,22317,prior,4,3,11,3
12408,152100,prior,5,6,17,8
12409,45527,prior,8,0,10,15
12410,161724,prior,59,2,21,3
12411,33110,prior,9,4,11,15
12412,199634,prior,6,0,12,0
12413,123499,prior,55,3,14,10
12414,68183,prior,14,4,15,4
12415,118708,prior,34,1,9,6
12416,113235,prior,10,4,22,9
12417,10830,prior,24,6,17,14
12418,197056,prior,4,5,19,1
12419,54312,prior,19,3,9,11
12420,12407,prior,4,3,15,8
12421,37613,prior,39,4,9,6
12422,129654,prior,38,3,10,7
12423,94110,prior,4,2,15,30
12424,137274,prior,38,2,12,8
12425,111490,prior,6,6,17,11
12426,32036,prior,4,3,8,2
12427,142025,prior,10,4,9,11
12428,13513,prior,7,0,12,18
12429,156469,prior,3,4,20,30
12430,141798,prior,17,6,17,4
12431,34740,prior,20,1,10,14
12432,178842,prior,33,1,10,6
12433,118779,prior,12,0,15,13
12434,49219,prior,4,6,16,11
12435,54594,prior,35,2,17,3
12436,115720,train,47,6,13,3
12437,97440,prior,16,4,14,6
12438,126891,prior,67,2,20,7
12439,81516,prior,15,4,23,30
12440,45788,prior,19,4,22,3
12441,4820,prior,5,1,12,30
12442,33596,prior,10,0,11,7
12443,127988,prior,70,4,22,2
12444,130177,prior,16,5,11,6
12445,155773,prior,10,6,14,6
12446,180010,prior,2,0,14,30
12447,41588,prior,10,3,16,0
12448,5777,prior,3,4,5,16
12449,185345,prior,3,2,6,10
12450,95839,prior,4,0,13,8
12451,31396,prior,30,2,23,5
12452,69368,prior,4,0,19,13
12453,125132,prior,27,2,11,4
12454,44327,prior,10,0,10,10
12455,197483,prior,2,3,10,6
12456,150371,prior,14,0,9,9
12457,81456,prior,27,4,14,30
12458,169550,prior,40,0,8,13
12459,111196,prior,6,2,7,7
12460,4069,prior,10,2,19,0
12461,98075,prior,22,4,12,30
12462,142310,train,6,2,15,30
12463,195331,prior,9,4,15,1
12464,17582,prior,15,5,10,30
12465,113338,prior,27,1,18,19
12466,140731,prior,41,4,14,2
12467,38134,prior,11,3,10,8
12468,63353,prior,4,1,11,26
12469,150121,prior,11,0,11,8
12470,141231,prior,7,6,20,17
12471,148240,prior,2,1,17,8
12472,171349,prior,7,1,13,7
12473,187305,prior,70,5,14,7
12474,159033,prior,9,2,20,11
12475,184998,prior,3,4,14,30
12476,193562,prior,17,6,8,6
12477,43038,prior,6,0,17,5
12478,62563,test,24,0,10,23
12479,46109,prior,4,1,8,12
12480,110612,train,5,0,17,7
12481,167309,prior,18,5,19,11
12482,194575,prior,21,1,10,2
12483,41023,prior,1,4,13,NULL
12484,101842,prior,2,6,10,7
12485,23695,prior,11,4,1,3
12486,134358,prior,6,4,9,4
12487,56944,prior,11,1,16,15
12488,161332,prior,4,4,7,8
12489,61425,prior,11,0,14,13
12490,93102,prior,9,3,15,26
12491,1372,prior,20,0,13,9
12492,185797,prior,2,4,12,30
12493,186034,prior,1,1,12,NULL
12494,67337,prior,39,1,10,4
12495,133875,prior,14,5,11,8
12496,125933,prior,8,1,11,30
12497,21626,prior,7,3,18,18
12498,111666,prior,1,2,8,NULL
12499,147590,prior,66,1,15,2
12500,128876,prior,16,1,12,6
12501,94573,prior,39,6,15,7
12502,56154,prior,16,6,7,15
12503,117920,prior,8,2,9,13
12504,60711,prior,15,2,17,3
12505,11547,prior,13,6,18,8
12506,2754,prior,13,6,20,1
12507,166905,prior,11,5,14,3
12508,27836,prior,3,5,16,3
12509,197624,prior,1,4,12,NULL
12510,7893,train,6,1,10,7
12511,188192,prior,92,4,11,0
12512,56274,prior,23,2,10,7
12513,59963,prior,1,2,15,NULL
12514,74184,prior,5,1,13,21
12515,171338,prior,9,6,14,6
12516,72651,prior,3,0,18,30
12517,174213,test,8,0,21,30
12518,160617,prior,60,2,9,5
12519,116620,prior,8,6,17,20
12520,9493,prior,29,6,22,6
12521,90082,prior,9,1,9,19
12522,97067,prior,13,0,7,18
12523,86521,prior,12,6,9,15
12524,92685,prior,8,2,11,18
12525,45171,train,6,1,14,6
12526,9526,prior,1,5,19,NULL
12527,86947,prior,1,5,9,NULL
12528,37227,prior,18,6,8,29
12529,143373,prior,9,2,10,14
12530,41106,prior,60,1,11,12
12531,195237,prior,29,2,9,8
12532,132453,prior,11,2,10,11
12533,167308,prior,4,3,18,3
12534,154934,prior,1,5,11,NULL
12535,85887,prior,7,3,12,30
12536,140969,prior,39,6,9,1
12537,200901,prior,6,6,11,12
12538,199405,train,6,1,15,11
12539,117381,prior,6,4,22,6
12540,201850,prior,6,5,20,6
12541,57996,prior,3,5,12,2
12542,44543,prior,1,2,14,NULL
12543,138039,prior,8,0,7,7
12544,124012,prior,14,5,12,7
12545,67706,prior,3,0,14,22
12546,93135,prior,6,3,11,2
12547,190024,prior,9,0,10,30
12548,42610,prior,10,2,13,24
12549,44734,prior,6,2,9,5
12550,161160,prior,4,5,13,1
12551,132067,prior,6,0,14,8
12552,173339,prior,1,1,14,NULL
12553,85676,test,24,6,11,21
12554,71334,prior,5,6,0,13
12555,11374,prior,8,0,19,7
12556,65320,prior,96,4,11,3
12557,193347,prior,3,6,16,20
12558,105338,prior,48,1,15,0
12559,43020,prior,8,1,14,11
12560,18751,prior,1,3,13,NULL
12561,39017,prior,20,0,10,5
12562,20986,train,8,4,19,23
12563,54781,prior,11,2,13,5
12564,138945,prior,2,4,14,5
12565,59317,prior,5,6,16,20
12566,141874,prior,17,1,19,5
12567,93545,prior,8,3,20,6
12568,149409,prior,1,6,7,NULL
12569,3667,prior,29,2,7,7
12570,18669,prior,3,4,6,8
12571,73314,test,20,0,11,3
12572,185271,prior,4,4,10,21
12573,149370,prior,21,2,10,8
12574,42507,prior,11,4,21,1
12575,90875,prior,10,2,16,1
12576,65807,prior,92,2,10,4
12577,19867,prior,1,4,9,NULL
12578,35876,prior,75,0,20,0
12579,65890,prior,2,0,10,30
12580,109567,prior,2,3,8,30
12581,115373,prior,43,5,14,5
12582,128389,prior,3,4,10,11
12583,80349,prior,37,0,19,5
12584,100536,prior,27,5,18,12
12585,46338,prior,2,2,16,14
12586,127244,prior,4,0,11,7
12587,44227,prior,9,2,10,13
12588,203557,prior,12,0,14,20
12589,44992,prior,40,0,7,10
12590,44217,prior,18,2,19,4
12591,107160,prior,7,5,18,1
12592,90578,prior,1,3,9,NULL
12593,29639,prior,2,6,10,30
12594,77584,train,6,0,12,23
12595,29148,prior,3,4,17,17
12596,199005,prior,54,4,11,6
12597,181796,prior,83,5,10,1
12598,21002,prior,6,4,14,30
12599,38879,prior,38,4,19,7
12600,56014,prior,37,1,15,7
12601,148566,prior,11,1,18,13
12602,1923,prior,14,6,10,6
12603,202989,prior,7,1,13,13
12604,156628,prior,31,1,14,7
12605,174084,prior,53,3,12,2
12606,196224,prior,53,0,3,1
12607,112026,prior,49,2,13,8
12608,7543,prior,1,4,1,NULL
12609,72223,prior,35,4,12,2
12610,104764,prior,52,2,12,1
12611,161343,prior,43,1,16,3
12612,131817,prior,16,6,16,18
12613,99005,prior,6,1,10,8
12614,5502,prior,24,5,16,5
12615,165287,prior,27,2,20,4
12616,190474,prior,61,4,13,1
12617,156350,prior,17,5,6,6
12618,98893,prior,15,2,13,2
12619,42897,prior,6,2,12,21
12620,62148,prior,3,2,13,21
12621,21191,prior,9,2,16,9
12622,61454,prior,33,3,13,1
12623,142728,prior,25,3,11,6
12624,79061,prior,2,5,15,12
12625,136831,prior,2,1,23,27
12626,130732,prior,1,0,20,NULL
12627,122298,prior,4,5,14,7
12628,182130,prior,24,4,18,9
12629,33555,prior,5,3,18,6
12630,72928,prior,7,6,15,8
12631,52222,prior,1,5,23,NULL
12632,136634,prior,43,5,13,5
12633,191447,prior,4,3,15,7
12634,94764,prior,48,5,12,4
12635,14990,prior,1,0,14,NULL
12636,127010,prior,2,5,16,30
12637,160556,prior,18,3,12,6
12638,9007,prior,19,6,14,5
12639,12664,prior,2,1,11,2
12640,118348,prior,2,0,17,6
12641,191334,prior,78,0,19,3
12642,62354,prior,35,0,13,3
12643,3558,prior,30,5,18,7
12644,86666,prior,5,0,19,9
12645,93569,prior,13,4,17,5
12646,199824,prior,2,0,12,7
12647,108032,prior,26,4,9,30
12648,11210,prior,18,1,17,13
12649,25419,train,46,0,9,30
12650,123792,prior,4,3,23,2
12651,204895,train,12,2,10,30
12652,97638,prior,7,4,15,30
12653,134701,prior,45,2,19,7
12654,141290,prior,8,1,17,4
12655,175813,prior,37,4,8,2
12656,171039,prior,1,3,16,NULL
12657,5085,prior,12,2,15,7
12658,64981,prior,15,2,7,1
12659,210,prior,10,3,19,2
12660,95565,prior,37,5,17,10
12661,150330,prior,1,2,19,NULL
12662,103131,test,37,0,18,7
12663,172656,prior,5,0,12,10
12664,48767,prior,7,4,12,29
12665,44220,prior,7,6,20,6
12666,67727,prior,17,1,18,9
12667,181456,prior,7,2,10,30
12668,14358,prior,18,0,15,8
12669,131306,prior,2,6,13,19
12670,145454,prior,71,3,6,7
12671,33747,prior,23,5,14,13
12672,106854,prior,28,5,10,6
12673,113585,prior,19,5,15,14
12674,78037,prior,4,5,16,30
12675,15460,prior,7,1,8,16
12676,38344,prior,23,5,8,5
12677,76018,prior,2,0,23,20
12678,86384,prior,3,6,9,4
12679,67106,prior,3,5,16,0
12680,92239,prior,10,5,21,10
12681,52765,prior,4,0,23,9
12682,148724,prior,6,5,9,30
12683,68206,prior,21,6,16,14
12684,103469,prior,19,3,22,5
12685,57955,prior,14,1,13,12
12686,183151,prior,11,3,12,6
12687,18688,prior,10,5,11,12
12688,118363,prior,3,2,11,30
12689,121291,prior,29,4,9,1
12690,76725,prior,2,2,17,7
12691,83633,prior,11,1,7,4
12692,23001,prior,2,0,12,8
12693,128169,prior,40,1,9,7
12694,45160,prior,3,0,10,30
12695,175448,prior,13,2,10,30
12696,144734,prior,17,3,10,22
12697,184723,prior,12,0,21,12
12698,14700,prior,13,3,10,8
12699,20730,prior,33,1,15,5
12700,114532,prior,38,3,16,7
12701,120021,prior,2,1,14,6
12702,43203,prior,11,4,9,3
12703,92397,train,31,3,9,5
12704,42480,prior,10,5,12,7
12705,28010,prior,18,2,9,16
12706,28866,prior,4,5,19,3
12707,160350,train,7,6,17,14
12708,153172,prior,7,0,23,9
12709,109562,prior,7,3,16,26
12710,176152,prior,6,6,15,30
12711,187609,prior,64,3,18,1
12712,13127,prior,23,0,8,9
12713,80682,prior,14,3,17,27
12714,155276,prior,4,5,15,19
12715,30542,prior,9,2,12,11
12716,155314,prior,20,1,13,28
12717,29979,prior,7,5,20,7
12718,30675,prior,15,5,3,20
12719,35220,prior,17,1,15,4
12720,174363,prior,20,0,17,30
12721,11216,prior,29,0,16,6
12722,44238,prior,5,1,9,9
12723,43656,train,46,0,17,7
12724,29805,prior,5,0,11,30
12725,68257,prior,13,5,10,9
12726,50616,prior,1,6,10,NULL
12727,137343,prior,1,5,10,NULL
12728,191250,prior,29,2,13,6
12729,71077,prior,6,4,8,8
12730,142669,prior,20,2,9,6
12731,88483,prior,4,4,15,6
12732,164668,prior,10,1,18,15
12733,108351,prior,30,6,9,7
12734,133301,prior,13,4,11,11
12735,12050,prior,3,6,20,5
12736,123170,prior,17,0,16,8
12737,122550,prior,35,3,17,7
12738,87912,prior,13,3,14,15
12739,117944,prior,89,1,8,5
12740,66241,prior,3,4,17,9
12741,11208,prior,10,5,7,5
12742,199763,prior,6,0,23,6
12743,202187,train,8,4,12,30
12744,62100,train,10,6,14,6
12745,201857,test,4,2,15,14
12746,71787,prior,4,5,23,3
12747,39706,prior,18,0,9,20
12748,26086,prior,33,3,10,2
12749,70162,prior,18,1,9,1
12750,97433,prior,29,5,10,12
